OrderDate;DueDate;ShipDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;OrderQuantity;UnitPrice;UnitCost;Discount %
29/11/2011;11/12/2011;06/12/2011;SO46370;648;Nutrition Protein;Supplement Store;North America;United States;CA;California;El Segundo;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;5;$849.998;$574.935;2.49%
29/11/2011;11/12/2011;06/12/2011;SO46371;111;InBalance;Gym;North America;United States;IL;Illinois;Elgin;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;1;$28.840;$8.646;0.30%
29/11/2011;11/12/2011;06/12/2011;SO46371;111;InBalance;Gym;North America;United States;IL;Illinois;Elgin;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;1;$874.794;$262.440;0.30%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;218;Gym Sports Socks;Socks;M;Black;Clothing;3;$5.700;$1.698;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;304;STEAK in Powder;Beef Protein;4lbs;Banana;Protein;1;$714.704;$214.413;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;2;$714.704;$214.413;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;293;STEAK in Powder;Beef Protein;4lbs;Coconut;Protein;1;$722.595;$216.780;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;307;STEAK in Powder;Beef Protein;4lbs;Peanut Butter;Protein;2;$722.595;$216.780;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;300;STEAK in Powder;Beef Protein;5lbs;Cookies;Protein;1;$809.760;$242.931;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;292;STEAK in Powder;Beef Protein;5lbs;Chocolate;Protein;2;$818.700;$245.610;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;2;$843.748;$569.394;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;5;$843.748;$572.532;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;348;Isolate Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;7;$843.748;$574.608;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;8;$843.748;$580.017;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;$849.998;$574.914;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;4;$849.998;$579.975;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;6;$849.998;$574.935;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46372;169;Xerxes Warehouse;Warehouse;North America;United States;NV;Nevada;Fernley;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;6;$849.998;$582.249;2.66%
29/11/2011;11/12/2011;06/12/2011;SO46373;369;Clinic Warehouse;Warehouse;North America;United States;KY;Kentucky;Florence;299;STEAK in Powder;Beef Protein;5lbs;Caramel Ice Cream;Protein;2;$809.760;$242.928;1.03%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;8;$5.187;$1.557;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;2;$20.187;$6.057;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;6;$20.187;$6.057;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;2;$28.840;$8.646;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;2;$28.840;$8.655;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;3;$28.840;$8.655;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;304;STEAK in Powder;Beef Protein;4lbs;Banana;Protein;1;$714.704;$214.413;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;307;STEAK in Powder;Beef Protein;4lbs;Peanut Butter;Protein;1;$722.595;$216.780;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;300;STEAK in Powder;Beef Protein;5lbs;Cookies;Protein;1;$809.760;$242.931;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;292;STEAK in Powder;Beef Protein;5lbs;Chocolate;Protein;1;$818.700;$245.610;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;2;$843.748;$580.017;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;3;$843.748;$569.394;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;$849.998;$579.975;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;3;$849.998;$574.914;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46374;75;Storeworks;Warehouse;North America;United States;TX;Texas;Garland;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;5;$849.998;$574.935;3.34%
29/11/2011;11/12/2011;06/12/2011;SO46375;330;Heart Store;Warehouse;North America;United States;CA;California;Hanford;275;PRO Weight Gainer;Gainer;5lbs;Strawberry;Carbs;1;$356.898;$107.070;3.44%
29/11/2011;11/12/2011;06/12/2011;SO46376;503;Monster Enhance;Supplement Store;North America;United States;NH;New Hampshire;Hooksett;275;PRO Weight Gainer;Gainer;5lbs;Strawberry;Carbs;1;$356.898;$107.070;1.50%
29/11/2011;11/12/2011;06/12/2011;SO46376;503;Monster Enhance;Supplement Store;North America;United States;NH;New Hampshire;Hooksett;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;1;$419.459;$125.838;1.50%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;6;$5.187;$1.557;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;1;$20.187;$6.057;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;2;$20.187;$6.057;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;7;$20.187;$6.057;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;1;$28.840;$8.655;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;1;$28.840;$8.655;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;6;$28.840;$8.646;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;253;PRO Weight Gainer;Gainer;1lbs;Chocolate;Carbs;2;$178.581;$53.577;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;262;PRO Weight Gainer;Gainer;1lbs;Cookies;Carbs;2;$183.938;$55.182;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;270;PRO Weight Gainer;Gainer;1lbs;Vanilla;Carbs;3;$183.938;$55.182;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;330;Blended Protein;Blended Protein;2lbs;Coconut;Protein;2;$419.459;$125.838;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;2;$419.459;$125.838;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;334;100% Egg Protein;Egg Protein;2lbs;Strawberry;Protein;2;$419.459;$125.838;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;338;100% Egg Protein;Egg Protein;2lbs;Banana;Protein;2;$419.459;$125.838;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;3;$419.459;$125.838;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;316;Hydrolyzed Whey Protein;Whey Protein;2lbs;Peanut Butter;Protein;1;$874.794;$262.440;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46377;3;Storeify;Warehouse;North America;United States;TX;Texas;Irving;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;3;$874.794;$262.440;3.96%
29/11/2011;11/12/2011;06/12/2011;SO46378;238;Beast Factory;Gym;North America;United States;MO;Missouri;Jefferson City;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;1;$419.459;$125.838;4.49%
29/11/2011;11/12/2011;06/12/2011;SO46378;238;Beast Factory;Gym;North America;United States;MO;Missouri;Jefferson City;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;1;$419.459;$125.838;4.49%
29/11/2011;11/12/2011;06/12/2011;SO46378;238;Beast Factory;Gym;North America;United States;MO;Missouri;Jefferson City;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;2;$419.459;$125.823;4.49%
29/11/2011;11/12/2011;06/12/2011;SO46379;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;1;$5.187;$1.557;2.03%
29/11/2011;11/12/2011;06/12/2011;SO46379;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;218;Gym Sports Socks;Socks;M;Black;Clothing;6;$5.700;$1.698;2.03%
29/11/2011;11/12/2011;06/12/2011;SO46379;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;4;$28.840;$8.646;2.03%
29/11/2011;11/12/2011;06/12/2011;SO46379;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;1;$843.748;$572.532;2.03%
29/11/2011;11/12/2011;06/12/2011;SO46379;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;1;$843.748;$569.394;2.03%
29/11/2011;11/12/2011;06/12/2011;SO46379;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;1;$849.998;$574.935;2.03%
29/11/2011;11/12/2011;06/12/2011;SO46379;20;The Edge Rock Gym;Gym;North America;United States;WA;Washington;Kent;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;$849.998;$574.914;2.03%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;4;$5.187;$1.557;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;218;Gym Sports Socks;Socks;M;Black;Clothing;2;$5.700;$1.698;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;1;$20.187;$6.057;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;1;$20.187;$6.057;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;5;$20.187;$6.057;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;1;$28.840;$8.646;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;229;Long-Sleeve Logo Jersey;Jerseys;M;Red;Clothing;2;$28.840;$8.655;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;3;$28.840;$8.655;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;3;$714.704;$214.413;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;304;STEAK in Powder;Beef Protein;4lbs;Banana;Protein;3;$714.704;$214.413;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;288;STEAK in Powder;Beef Protein;4lbs;Cookies;Protein;1;$722.595;$216.780;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;293;STEAK in Powder;Beef Protein;4lbs;Coconut;Protein;4;$722.595;$216.780;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;307;STEAK in Powder;Beef Protein;4lbs;Peanut Butter;Protein;4;$722.595;$216.780;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;300;STEAK in Powder;Beef Protein;5lbs;Cookies;Protein;1;$809.760;$242.931;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;292;STEAK in Powder;Beef Protein;5lbs;Chocolate;Protein;2;$818.700;$245.610;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;5;$843.748;$569.394;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;348;Isolate Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;8;$843.748;$574.608;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;10;$843.748;$580.017;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;11;$843.748;$572.532;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;$849.998;$579.975;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;3;$849.998;$582.249;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;5;$849.998;$574.914;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46380;608;Rediscover Store;Warehouse;North America;United States;CA;California;La Mesa;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;9;$849.998;$574.935;2.17%
29/11/2011;11/12/2011;06/12/2011;SO46381;542;Monster Naturo;Supplement Store;North America;United States;WA;Washington;Kirkland;296;STEAK in Powder;Beef Protein;4lbs;Vanilla;Protein;2;$714.704;$214.413;1.32%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;322;Blended Protein;Blended Protein;2lbs;Vanilla;Protein;1;$419.459;$125.823;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;326;Blended Protein;Blended Protein;2lbs;Peanut Butter;Protein;1;$419.459;$125.838;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;324;Blended Protein;Blended Protein;2lbs;Chocolate;Protein;3;$419.459;$125.838;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;342;Hydrolyzed Whey Protein;Whey Protein;1lbs;Banana;Protein;3;$419.459;$125.760;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;328;100% Egg Protein;Egg Protein;2lbs;Capuccino;Protein;5;$419.459;$125.838;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;332;100% Egg Protein;Egg Protein;2lbs;Cookies;Protein;5;$419.459;$125.838;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;315;Hydrolyzed Whey Protein;Whey Protein;2lbs;Vanilla;Protein;3;$874.794;$262.362;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46382;438;Praise N Motion;Gym;North America;United States;NV;Nevada;Las Vegas;319;Hydrolyzed Whey Protein;Whey Protein;2lbs;Chocolate;Protein;4;$874.794;$262.440;2.27%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;304;STEAK in Powder;Beef Protein;4lbs;Banana;Protein;2;$714.704;$214.413;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;293;STEAK in Powder;Beef Protein;4lbs;Coconut;Protein;2;$722.595;$216.780;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;300;STEAK in Powder;Beef Protein;5lbs;Cookies;Protein;2;$809.760;$242.931;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;2;$843.748;$569.394;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;3;$843.748;$572.532;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;5;$843.748;$580.017;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;344;Hydrolyzed Whey Protein;Whey Protein;5lbs;Capuccino;Protein;2;$849.998;$574.935;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;347;Hydrolyzed Whey Protein;Whey Protein;5lbs;Banana;Protein;2;$849.998;$582.249;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46383;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;5;$849.998;$574.914;2.02%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;1;$5.187;$1.557;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;218;Gym Sports Socks;Socks;M;Black;Clothing;6;$5.700;$1.698;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;1;$20.187;$6.057;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;3;$20.187;$6.057;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;4;$20.187;$6.057;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;235;Long-Sleeve Logo Jersey;Jerseys;XL;Red;Clothing;2;$28.840;$8.655;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;232;Long-Sleeve Logo Jersey;Jerseys;L;Red;Clothing;3;$28.840;$8.646;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;307;STEAK in Powder;Beef Protein;4lbs;Peanut Butter;Protein;2;$722.595;$216.780;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;292;STEAK in Powder;Beef Protein;5lbs;Chocolate;Protein;3;$818.700;$245.610;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;351;Isolate Whey Protein;Whey Protein;5lbs;Cookies;Protein;1;$843.748;$569.394;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;348;Isolate Whey Protein;Whey Protein;5lbs;Peanut Butter;Protein;2;$843.748;$574.608;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;349;Isolate Whey Protein;Whey Protein;5lbs;Coconut;Protein;2;$843.748;$572.532;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;350;Hydrolyzed Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;4;$843.748;$580.017;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;346;Isolate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;$849.998;$574.914;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46384;279;Nutrition Interval;Supplement Store;North America;United States;TN;Tennessee;Memphis;345;Hydrolyzed Whey Protein;Whey Protein;5lbs;Strawberry;Protein;4;$849.998;$579.975;2.23%
29/11/2011;11/12/2011;06/12/2011;SO46385;54;Factory Store;Warehouse;North America;United States;NY;New York;Melville;223;Men's 3/4 Leggings;Vests;M;Black;Clothing;6;$5.187;$1.557;2.96%
29/11/2011;11/12/2011;06/12/2011;SO46385;54;Factory Store;Warehouse;North America;United States;NY;New York;Melville;215;Women Multivitamin;Vitamins;120 Capsules;NA;Vitamins;4;$20.187;$6.057;2.96%
29/11/2011;11/12/2011;06/12/2011;SO46385;54;Factory Store;Warehouse;North America;United States;NY;New York;Melville;220;Platinum Multivitamin For Her;Vitamins;90 Tablets;NA;Vitamins;5;$20.187;$6.057;2.96%
29/11/2011;11/12/2011;06/12/2011;SO46385;54;Factory Store;Warehouse;North America;United States;NY;New York;Melville;212;Opti-Women Multivitamin;Vitamins;60 Capsules;NA;Vitamins;6;$20.187;$6.057;2.96%
