OrderDate;ReturnDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;ReturnQuantity;UnitPrice;ReturnAmount
31/07/2013;11/08/2013;SO63157;650;Departquipo;Warehouse;North America;United States;NV;Nevada;Reno;555;AminoLean Amino Acids;BCAA;70 Servings;NA;Amino Acids;6;63.9;383.4
31/07/2013;07/08/2013;SO63157;650;Departquipo;Warehouse;North America;United States;NV;Nevada;Reno;353;Concentrate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;1391.994;2783.988
31/07/2013;19/08/2013;SO63152;363;Edge Store;Warehouse;North America;United States;MO;Missouri;Saint Ann;572;Hydrolyzed Whey Protein;Whey Protein;1lbs;Peanut Butter;Protein;3;445.41;1336.23
31/07/2013;10/08/2013;SO63235;422;Equinox the Loop;Gym;North America;United States;SC;South Carolina;Gaffney;476;Women's Gym Shorts;Shorts;L;Black;Clothing;4;41.994;167.976
31/07/2013;14/08/2013;SO63239;84;Function Warehouse;Warehouse;North America;Canada;ON;Ontario;Etobicoke;463;Half-Finger Gloves;Gloves;S;Black;Clothing;3;14.694;44.082
31/07/2013;13/08/2013;SO63278;181;Genic Warehouse;Warehouse;North America;United States;OR;Oregon;Clackamas;570;Hydrolyzed Whey Protein;Whey Protein;1lbs;Capuccino;Protein;2;445.41;890.82
31/07/2013;15/08/2013;SO63123;18;Guide Store;Warehouse;North America;United States;MI;Michigan;Zeeland;476;Women's Gym Shorts;Shorts;L;Black;Clothing;2;41.994;83.988
31/07/2013;07/08/2013;SO63196;56;Gym Palace;Gym;North America;United States;OR;Oregon;Portland;580;Blended Protein;Blended Protein;5lbs;Cookies;Protein;1;1020.594;1020.594
31/07/2013;20/08/2013;SO63196;56;Gym Palace;Gym;North America;United States;OR;Oregon;Portland;605;Pure Casein Protein;Casein Protein;1lbs;Caramel Ice Cream;Protein;2;323.994;647.988
31/07/2013;11/08/2013;SO63200;233;Happy Sports;Warehouse;North America;United States;NY;New York;New Hartford;400;BCAA 5000;BCAA;240 Capsules;NA;Amino Acids;4;37.152;148.608
31/07/2013;18/08/2013;SO63200;233;Happy Sports;Warehouse;North America;United States;NY;New York;New Hartford;231;Long-Sleeve Logo Jersey;Jerseys;M;White;Clothing;4;29.994;119.976
31/07/2013;21/08/2013;SO63288;563;Hardcore Department;Warehouse;North America;United States;AZ;Arizona;Gilbert;570;Hydrolyzed Whey Protein;Whey Protein;1lbs;Capuccino;Protein;4;445.41;1781.64
31/07/2013;17/08/2013;SO63245;63;Hero Store;Warehouse;North America;United States;NC;North Carolina;Greensboro;532;Carb Watchers Lean Body MRP;Meal Replacement;20 packs;Natural;Carbs;2;149.874;299.748
31/07/2013;17/08/2013;SO63245;63;Hero Store;Warehouse;North America;United States;NC;North Carolina;Greensboro;531;Carb Watchers Lean Body MRP;Meal Replacement;42 packs;Natural;Carbs;4;149.874;599.496
31/07/2013;20/08/2013;SO63245;63;Hero Store;Warehouse;North America;United States;NC;North Carolina;Greensboro;551;Lean Body MRP;Meal Replacement;2lbs;Natural;Carbs;1;158.43;158.43
31/07/2013;14/08/2013;SO63245;63;Hero Store;Warehouse;North America;United States;NC;North Carolina;Greensboro;527;Lean Body MRP;Meal Replacement;5lbs;Natural;Carbs;1;158.43;158.43
31/07/2013;16/08/2013;SO63276;559;Iron Tribe Fitness;Gym;North America;United States;WY;Wyoming;Cheyenne;475;Women's Gym Shorts;Shorts;M;Black;Clothing;1;41.994;41.994
31/07/2013;07/08/2013;SO63167;684;Knight Store;Warehouse;North America;United States;CT;Connecticut;Milford;546;HYDRAMINO Electrolytes;BCAA;60 Servings;NA;Amino Acids;2;37.254;74.508
31/07/2013;09/08/2013;SO63205;310;Momentum Sports Therapy;Gym;North America;United States;IL;Illinois;Peoria;471;Classic Vest;Tights;S;Black;Clothing;3;38.1;114.3
31/07/2013;21/08/2013;SO63180;167;Monster Evolution;Supplement Store;North America;United States;CA;California;Carson;482;Gym Socks;Socks;L;Black;Clothing;6;5.394;32.364
31/07/2013;09/08/2013;SO63124;206;Monster Planned;Supplement Store;North America;United States;NC;North Carolina;Winston-Salem;386;Isolate Whey Protein;Whey Protein;2lbs;Chocolate;Protein;2;672.294;1344.588
31/07/2013;10/08/2013;SO63131;697;Monster Progress;Supplement Store;North America;United States;UT;Utah;Tooele;590;100% Egg Protein;Egg Protein;2lbs;Chocolate;Protein;4;461.694;1846.776
31/07/2013;10/08/2013;SO63240;131;Monster Skill;Supplement Store;North America;United States;CA;California;El Segundo;573;Pure Casein Protein;Casein Protein;5lbs;Banana;Protein;2;1430.442;2860.884
31/07/2013;13/08/2013;SO63128;64;Monster Strength;Supplement Store;North America;Canada;ON;Ontario;Toronto;565;Hydrolyzed Whey Protein;Whey Protein;1lbs;Chocolate;Protein;2;445.41;890.82
31/07/2013;14/08/2013;SO63252;309;Monsterio;Supplement Store;North America;United States;TX;Texas;Houston;476;Women's Gym Shorts;Shorts;L;Black;Clothing;4;41.994;167.976
31/07/2013;20/08/2013;SO63249;343;Nutrition Brute;Supplement Store;North America;United States;WA;Washington;Ellensburg;382;Isolate Whey Protein;Whey Protein;2lbs;Coconut;Protein;2;672.294;1344.588
31/07/2013;13/08/2013;SO63266;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;590;100% Egg Protein;Egg Protein;2lbs;Chocolate;Protein;3;461.694;1385.082
31/07/2013;20/08/2013;SO63266;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;588;100% Egg Protein;Egg Protein;2lbs;Peanut Butter;Protein;4;461.694;1846.776
31/07/2013;16/08/2013;SO63266;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;532;Carb Watchers Lean Body MRP;Meal Replacement;20 packs;Natural;Carbs;2;149.874;299.748
31/07/2013;08/08/2013;SO63266;352;Nutrition Explosive;Supplement Store;North America;Canada;AB;Alberta;Edmonton;524;Meal Replacement;Meal Replacement;40 packs;Natural;Carbs;1;158.43;158.43
31/07/2013;18/08/2013;SO63213;97;Nutrition Jog;Supplement Store;North America;United States;CA;California;Newark;583;Blended Protein;Blended Protein;5lbs;Vanilla;Protein;3;1020.594;3061.782
31/07/2013;19/08/2013;SO63283;312;Nutrition Life;Supplement Store;North America;United States;CA;California;Culver City;355;Pure Casein Protein;Casein Protein;5lbs;Capuccino;Protein;8;1391.994;11135.952
31/07/2013;16/08/2013;SO63148;361;Nutrition Mass;Supplement Store;North America;United States;WA;Washington;Sequim;603;ONE;Meal Replacement;36 oz;Natural;Carbs;2;72.894;145.788
31/07/2013;10/08/2013;SO63257;79;Nutrition Naturo;Supplement Store;North America;United States;CO;Colorado;Greeley;583;Blended Protein;Blended Protein;5lbs;Vanilla;Protein;3;1020.594;3061.782
31/07/2013;19/08/2013;SO63201;328;Nutrition Strong;Supplement Store;North America;United States;TX;Texas;San Antonio;584;Isolate Whey Protein;Whey Protein;1lbs;Strawberry;Protein;4;323.994;1295.976
31/07/2013;19/08/2013;SO63132;479;Nutrition Vibrance;Supplement Store;North America;Canada;QC;Quebec;Ville De'anjou;376;Pure Casein Protein;Casein Protein;5lbs;Peanut Butter;Protein;3;1466.01;4398.03
31/07/2013;15/08/2013;SO63293;260;Physique Sports;Warehouse;North America;United States;FL;Florida;Miami;492;PRO Weight Gainer;Gainer;5lbs;Peanut Butter;Carbs;3;602.346;1807.038
31/07/2013;08/08/2013;SO63268;541;Quality Store;Warehouse;North America;United States;MT;Montana;Great Falls;357;Pure Casein Protein;Casein Protein;5lbs;Strawberry;Protein;2;1391.994;2783.988
31/07/2013;14/08/2013;SO63215;348;Science Warehouse;Warehouse;North America;United States;CO;Colorado;Loveland;588;100% Egg Protein;Egg Protein;2lbs;Peanut Butter;Protein;1;461.694;461.694
31/07/2013;20/08/2013;SO63176;426;Sportsaro;Warehouse;North America;Canada;ON;Ontario;Brampton;434;Serious MASS Gainer;Gainer;5lbs;Peanut Butter;Carbs;2;356.898;713.796
31/07/2013;12/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;562;100% Egg Protein;Egg Protein;5lbs;Coconut;Protein;1;1430.442;1430.442
31/07/2013;10/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;564;Concentrate Whey Protein;Whey Protein;5lbs;Vanilla;Protein;1;1430.442;1430.442
31/07/2013;11/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;570;Hydrolyzed Whey Protein;Whey Protein;1lbs;Capuccino;Protein;1;445.41;445.41
31/07/2013;08/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;579;Hydrolyzed Whey Protein;Whey Protein;2lbs;Capuccino;Protein;4;728.91;2915.64
31/07/2013;09/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;577;Hydrolyzed Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;1;728.91;728.91
31/07/2013;14/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;565;Hydrolyzed Whey Protein;Whey Protein;1lbs;Chocolate;Protein;1;445.41;445.41
31/07/2013;12/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;569;Hydrolyzed Whey Protein;Whey Protein;1lbs;Coconut;Protein;1;445.41;445.41
31/07/2013;12/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;586;Hydrolyzed Whey Protein;Whey Protein;1lbs;Cookies;Protein;4;445.41;1781.64
31/07/2013;12/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;572;Hydrolyzed Whey Protein;Whey Protein;1lbs;Peanut Butter;Protein;2;445.41;890.82
31/07/2013;21/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;560;Hydrolyzed Whey Protein;Whey Protein;2lbs;Strawberry;Protein;4;728.91;2915.64
31/07/2013;12/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;499;PRO Weight Gainer;Gainer;5lbs;Coconut;Carbs;3;602.346;1807.038
31/07/2013;17/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;492;PRO Weight Gainer;Gainer;5lbs;Peanut Butter;Carbs;1;602.346;602.346
31/07/2013;21/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;502;PRO Weight Gainer;Gainer;2lbs;Strawberry;Carbs;1;200.052;200.052
31/07/2013;19/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;496;PRO Weight Gainer;Gainer;5lbs;Vanilla;Carbs;1;602.346;602.346
31/07/2013;15/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;573;Pure Casein Protein;Casein Protein;5lbs;Banana;Protein;3;1430.442;4291.326
31/07/2013;14/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;576;Pure Casein Protein;Casein Protein;5lbs;Caramel Ice Cream;Protein;2;1430.442;2860.884
31/07/2013;08/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;493;Serious MASS Gainer;Gainer;1lbs;Banana;Carbs;1;200.052;200.052
31/07/2013;15/08/2013;SO63156;199;Stable Warehouse;Warehouse;North America;United States;WA;Washington;Renton;523;XTEND Sport;BCAA;30 Servings;NA;Amino Acids;1;31.584;31.584
31/07/2013;08/08/2013;SO63177;263;Storeella;Warehouse;North America;Canada;BC;British Columbia;Burnaby;231;Long-Sleeve Logo Jersey;Jerseys;M;White;Clothing;7;29.994;209.958
31/07/2013;14/08/2013;SO63290;100;Supplements AAA;Supplement Store;North America;Canada;ON;Ontario;Markham;511;Serious MASS Gainer;Gainer;2lbs;Peanut Butter;Carbs;3;218.454;655.362
31/07/2013;10/08/2013;SO63291;546;Supplements Achilles;Supplement Store;North America;United States;CO;Colorado;Loveland;491;Short-Sleeve Classic Jersey;Jerseys;XL;Black;Clothing;7;32.394;226.758
31/07/2013;21/08/2013;SO63181;700;Supplements Care;Supplement Store;North America;United States;NC;North Carolina;Charlotte;545;Alpha Amino;BCAA;30 Servings;NA;Amino Acids;2;24.294;48.588
31/07/2013;16/08/2013;SO63136;552;Supplements Habit;Supplement Store;North America;Canada;ON;Ontario;Toronto;581;Blended Protein;Blended Protein;5lbs;Coconut;Protein;2;1020.594;2041.188
31/07/2013;14/08/2013;SO63224;433;Supplements Nutritious;Supplement Store;North America;United States;WA;Washington;Lacey;583;Blended Protein;Blended Protein;5lbs;Vanilla;Protein;6;1020.594;6123.564
31/07/2013;21/08/2013;SO63285;436;Supplements Physical;Supplement Store;North America;United States;TX;Texas;College Station;471;Classic Vest;Tights;S;Black;Clothing;3;38.1;114.3
31/07/2013;08/08/2013;SO63139;28;Supplements Vigor;Supplement Store;North America;Canada;ON;Ontario;Toronto;484;Signature Multivitamin;Vitamins;90 Tablets;NA;Vitamins;5;4.77;23.85
31/07/2013;13/08/2013;SO63281;476;Supplements Ward;Supplement Store;North America;United States;GA;Georgia;Columbus;475;Women's Gym Shorts;Shorts;M;Black;Clothing;3;41.994;125.982
31/07/2013;16/08/2013;SO63194;381;Thin Sports;Warehouse;North America;United States;MO;Missouri;Saint Louis;353;Concentrate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;6;1391.994;8351.964
31/07/2013;20/08/2013;SO63133;605;Thor Department;Warehouse;North America;United States;WA;Washington;Spokane;562;100% Egg Protein;Egg Protein;5lbs;Coconut;Protein;2;1430.442;2860.884
31/07/2013;19/08/2013;SO63133;605;Thor Department;Warehouse;North America;United States;WA;Washington;Spokane;490;Short-Sleeve Classic Jersey;Jerseys;L;Black;Clothing;6;32.394;194.364
31/07/2013;10/08/2013;SO63191;377;Total Body;Gym;North America;United States;MI;Michigan;Saginaw;583;Blended Protein;Blended Protein;5lbs;Vanilla;Protein;6;1020.594;6123.564
31/07/2013;17/08/2013;SO63125;378;Warehousejet;Warehouse;North America;United States;OH;Ohio;Springdale;531;Carb Watchers Lean Body MRP;Meal Replacement;42 packs;Natural;Carbs;2;149.874;299.748
31/07/2013;16/08/2013;SO63125;378;Warehousejet;Warehouse;North America;United States;OH;Ohio;Springdale;556;Core MRP;Meal Replacement;2lbs;Natural;Carbs;3;105.294;315.882
31/07/2013;11/08/2013;SO63125;378;Warehousejet;Warehouse;North America;United States;OH;Ohio;Springdale;551;Lean Body MRP;Meal Replacement;2lbs;Natural;Carbs;1;158.43;158.43
31/07/2013;21/08/2013;SO63125;378;Warehousejet;Warehouse;North America;United States;OH;Ohio;Springdale;527;Lean Body MRP;Meal Replacement;5lbs;Natural;Carbs;3;158.43;475.29
31/07/2013;12/08/2013;SO63125;378;Warehousejet;Warehouse;North America;United States;OH;Ohio;Springdale;603;ONE;Meal Replacement;36 oz;Natural;Carbs;1;72.894;72.894
31/07/2013;11/08/2013;SO63246;45;Warehouseverse;Warehouse;North America;United States;TN;Tennessee;La Vergne;384;Isolate Whey Protein;Whey Protein;2lbs;Cookies;Protein;4;672.294;2689.176
31/07/2013;17/08/2013;SO63219;108;Welfare Store;Warehouse;North America;United States;ME;Maine;Kittery;234;Long-Sleeve Logo Jersey;Jerseys;L;White;Clothing;4;29.994;119.976
31/07/2013;11/08/2013;SO63174;317;Workout Sports;Warehouse;North America;Canada;BC;British Columbia;Burnaby;487;Women's MultiVitamin;Vitamins;120 Tablets;NA;Vitamins;5;32.994;164.97
31/07/2013;17/08/2013;SO63251;345;Zeus Sports;Warehouse;North America;United States;TX;Texas;Humble;355;Pure Casein Protein;Casein Protein;5lbs;Capuccino;Protein;4;1391.994;5567.976
29/08/2013;15/09/2013;SO65281;454;Aphrodite Department;Warehouse;North America;United States;SD;South Dakota;Denby;506;Serious MASS Gainer;Gainer;1lbs;Vanilla;Carbs;2;200.052;400.104
29/08/2013;17/09/2013;SO65163;154;Balanced Store;Warehouse;North America;Canada;BC;British Columbia;Vancouver;572;Hydrolyzed Whey Protein;Whey Protein;1lbs;Peanut Butter;Protein;8;445.41;3563.28
29/08/2013;06/09/2013;SO65296;595;Battle Ground Fitness;Gym;North America;United States;OR;Oregon;Albany;561;100% Egg Protein;Egg Protein;5lbs;Peanut Butter;Protein;1;1430.442;1430.442
29/08/2013;18/09/2013;SO65296;595;Battle Ground Fitness;Gym;North America;United States;OR;Oregon;Albany;586;Hydrolyzed Whey Protein;Whey Protein;1lbs;Cookies;Protein;3;445.41;1336.23
29/08/2013;18/09/2013;SO65296;595;Battle Ground Fitness;Gym;North America;United States;OR;Oregon;Albany;572;Hydrolyzed Whey Protein;Whey Protein;1lbs;Peanut Butter;Protein;1;445.41;445.41
29/08/2013;10/09/2013;SO65296;595;Battle Ground Fitness;Gym;North America;United States;OR;Oregon;Albany;560;Hydrolyzed Whey Protein;Whey Protein;2lbs;Strawberry;Protein;3;728.91;2186.73
29/08/2013;09/09/2013;SO65315;21;Bounce Store;Warehouse;North America;United States;TX;Texas;Irving;532;Carb Watchers Lean Body MRP;Meal Replacement;20 packs;Natural;Carbs;1;149.874;149.874
29/08/2013;16/09/2013;SO65315;21;Bounce Store;Warehouse;North America;United States;TX;Texas;Irving;531;Carb Watchers Lean Body MRP;Meal Replacement;42 packs;Natural;Carbs;1;149.874;149.874
29/08/2013;12/09/2013;SO65315;21;Bounce Store;Warehouse;North America;United States;TX;Texas;Irving;353;Concentrate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;2;1391.994;2783.988
29/08/2013;10/09/2013;SO65315;21;Bounce Store;Warehouse;North America;United States;TX;Texas;Irving;556;Core MRP;Meal Replacement;2lbs;Natural;Carbs;2;105.294;210.588
29/08/2013;15/09/2013;SO65315;21;Bounce Store;Warehouse;North America;United States;TX;Texas;Irving;527;Lean Body MRP;Meal Replacement;5lbs;Natural;Carbs;2;158.43;316.86
29/08/2013;19/09/2013;SO65315;21;Bounce Store;Warehouse;North America;United States;TX;Texas;Irving;524;Meal Replacement;Meal Replacement;40 packs;Natural;Carbs;4;158.43;633.72
29/08/2013;05/09/2013;SO65315;21;Bounce Store;Warehouse;North America;United States;TX;Texas;Irving;603;ONE;Meal Replacement;36 oz;Natural;Carbs;2;72.894;145.788
29/08/2013;05/09/2013;SO65232;490;Bounce Warehouse;Warehouse;North America;United States;TX;Texas;Mesquite;298;STEAK in Powder;Beef Protein;5lbs;Vanilla;Protein;2;809.76;1619.52
29/08/2013;08/09/2013;SO65232;490;Bounce Warehouse;Warehouse;North America;United States;TX;Texas;Mesquite;476;Women's Gym Shorts;Shorts;L;Black;Clothing;12;40.594;487.13
29/08/2013;11/09/2013;SO65207;611;Bulk Department;Warehouse;North America;United States;FL;Florida;Bradenton;562;100% Egg Protein;Egg Protein;5lbs;Coconut;Protein;3;1430.442;4291.326
29/08/2013;17/09/2013;SO65176;420;Colossus Store;Warehouse;North America;United States;CA;California;Sherman Oaks;561;100% Egg Protein;Egg Protein;5lbs;Peanut Butter;Protein;2;1430.442;2860.884
29/08/2013;09/09/2013;SO65237;72;Departque;Warehouse;North America;United States;NH;New Hampshire;Nashua;545;Alpha Amino;BCAA;30 Servings;NA;Amino Acids;4;24.294;97.176
29/08/2013;08/09/2013;SO65175;644;Expert Department;Warehouse;North America;United States;OR;Oregon;Springfield;583;Blended Protein;Blended Protein;5lbs;Vanilla;Protein;4;1020.594;4082.376
29/08/2013;19/09/2013;SO65236;54;Factory Store;Warehouse;North America;United States;NY;New York;Melville;477;VitaMode Multivitamin;Vitamins;120 Tablets (60 Days);NA;Vitamins;2;2.994;5.988
29/08/2013;06/09/2013;SO65293;277;Fit Pro West;Gym;North America;United States;CA;California;Alhambra;482;Gym Socks;Socks;L;Black;Clothing;11;5.214;57.356
29/08/2013;18/09/2013;SO65164;118;Fulfil Store;Warehouse;North America;Canada;ON;Ontario;Toronto;234;Long-Sleeve Logo Jersey;Jerseys;L;White;Clothing;10;29.994;299.94
29/08/2013;19/09/2013;SO65174;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;517;FocusMode;BCAA;30 Veggie Caps;NA;Amino Acids;4;31.584;126.336
29/08/2013;17/09/2013;SO65174;678;Haven Sports;Warehouse;North America;Canada;ON;Ontario;Toronto;488;Short-Sleeve Classic Jersey;Jerseys;S;Black;Clothing;4;32.394;129.576
29/08/2013;06/09/2013;SO65238;281;Heart Store;Warehouse;North America;Canada;QC;Quebec;Montreal;471;Classic Vest;Tights;S;Black;Clothing;15;34.925;523.875
29/08/2013;13/09/2013;SO65167;311;Impulse Store;Warehouse;North America;United States;CA;California;Upland;605;Pure Casein Protein;Casein Protein;1lbs;Caramel Ice Cream;Protein;5;323.994;1619.97
29/08/2013;17/09/2013;SO65309;543;Iron Mine Gym;Gym;North America;United States;WI;Wisconsin;Johnson Creek;476;Women's Gym Shorts;Shorts;L;Black;Clothing;2;41.994;83.988
29/08/2013;16/09/2013;SO65210;90;Iso Department;Warehouse;North America;United States;VA;Virginia;Chantilly;231;Long-Sleeve Logo Jersey;Jerseys;M;White;Clothing;6;29.994;179.964
29/08/2013;12/09/2013;SO65261;223;Live Fit Gym;Gym;North America;United States;CO;Colorado;Englewood;564;Concentrate Whey Protein;Whey Protein;5lbs;Vanilla;Protein;2;1430.442;2860.884
29/08/2013;07/09/2013;SO65199;621;Monster All Star;Supplement Store;North America;United States;WA;Washington;Bellingham;570;Hydrolyzed Whey Protein;Whey Protein;1lbs;Capuccino;Protein;2;445.41;890.82
29/08/2013;17/09/2013;SO65257;539;Monster Healing;Supplement Store;North America;United States;NY;New York;Lake George;563;100% Egg Protein;Egg Protein;5lbs;Cookies;Protein;2;1430.442;2860.884
29/08/2013;09/09/2013;SO65257;539;Monster Healing;Supplement Store;North America;United States;NY;New York;Lake George;571;Isolate Whey Protein;Whey Protein;1lbs;Caramel Ice Cream;Protein;3;445.41;1336.23
29/08/2013;09/09/2013;SO65188;497;Monster Health;Supplement Store;North America;Canada;BC;British Columbia;Richmond;600;Isolate Whey Protein;Whey Protein;1lbs;Peanut Butter;Protein;3;323.994;971.982
29/08/2013;15/09/2013;SO65303;61;Monster Interval;Supplement Store;North America;United States;CA;California;Fullerton;544;MICROPURE GLUTAMINE;Glutamine;500 Grams;NA;Amino Acids;6;48.594;291.564
29/08/2013;10/09/2013;SO65263;542;Monster Naturo;Supplement Store;North America;United States;WA;Washington;Kirkland;591;Pure Casein Protein;Casein Protein;1lbs;Capuccino;Protein;2;338.994;677.988
29/08/2013;18/09/2013;SO65168;509;Monster Optimum;Supplement Store;North America;United States;AZ;Arizona;Tucson;575;Pure Casein Protein;Casein Protein;5lbs;Cookies;Protein;2;1430.442;2860.884
29/08/2013;18/09/2013;SO65221;327;Monster Quest;Supplement Store;North America;United States;MO;Missouri;Saint Louis;476;Women's Gym Shorts;Shorts;L;Black;Clothing;9;41.994;377.946
29/08/2013;09/09/2013;SO65242;627;Monster Vigor;Supplement Store;North America;United States;NC;North Carolina;Raleigh;568;Hydrolyzed Whey Protein;Whey Protein;1lbs;Vanilla;Protein;2;445.41;890.82
29/08/2013;16/09/2013;SO65206;10;Monsteroryx;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;590;100% Egg Protein;Egg Protein;2lbs;Chocolate;Protein;6;461.694;2770.164
29/08/2013;11/09/2013;SO65206;10;Monsteroryx;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;588;100% Egg Protein;Egg Protein;2lbs;Peanut Butter;Protein;3;461.694;1385.082
29/08/2013;14/09/2013;SO65206;10;Monsteroryx;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;532;Carb Watchers Lean Body MRP;Meal Replacement;20 packs;Natural;Carbs;4;149.874;599.496
29/08/2013;17/09/2013;SO65206;10;Monsteroryx;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;353;Concentrate Whey Protein;Whey Protein;5lbs;Chocolate;Protein;6;1391.994;8351.964
29/08/2013;06/09/2013;SO65206;10;Monsteroryx;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;524;Meal Replacement;Meal Replacement;40 packs;Natural;Carbs;3;158.43;475.29
29/08/2013;09/09/2013;SO65206;10;Monsteroryx;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;355;Pure Casein Protein;Casein Protein;5lbs;Capuccino;Protein;8;1391.994;11135.952
29/08/2013;18/09/2013;SO65194;53;Muscle Magic;Gym;North America;United States;MA;Massachusetts;Norwood;586;Hydrolyzed Whey Protein;Whey Protein;1lbs;Cookies;Protein;2;445.41;890.82
29/08/2013;06/09/2013;SO65278;308;Nourish Warehouse;Warehouse;North America;United States;WA;Washington;Everett;569;Hydrolyzed Whey Protein;Whey Protein;1lbs;Coconut;Protein;2;445.41;890.82
29/08/2013;17/09/2013;SO65312;109;Nutrition Afterburner;Supplement Store;North America;United States;WA;Washington;Issaquah;471;Classic Vest;Tights;S;Black;Clothing;5;38.1;190.5
29/08/2013;17/09/2013;SO65248;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;582;Blended Protein;Blended Protein;5lbs;Peanut Butter;Protein;3;1020.594;3061.782
29/08/2013;16/09/2013;SO65248;170;Nutrition Anatomy;Supplement Store;North America;United States;TN;Tennessee;Memphis;374;Isolate Whey Protein;Whey Protein;5lbs;Caramel Ice Cream;Protein;4;1466.01;5864.04
29/08/2013;14/09/2013;SO65234;182;Nutrition Apollo;Supplement Store;North America;United States;OR;Oregon;Milwaukie;563;100% Egg Protein;Egg Protein;5lbs;Cookies;Protein;5;1430.442;7152.21
29/08/2013;08/09/2013;SO65173;155;Nutrition Bigger;Supplement Store;North America;Canada;ON;Ontario;Toronto;546;HYDRAMINO Electrolytes;BCAA;60 Servings;NA;Amino Acids;4;37.254;149.016
29/08/2013;16/09/2013;SO65205;579;Nutrition Evolution;Supplement Store;North America;United States;MN;Minnesota;Branch;372;Isolate Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;1466.01;2932.02
29/08/2013;10/09/2013;SO65235;685;Nutrition Pathway;Supplement Store;North America;Canada;QC;Quebec;Montreal;590;100% Egg Protein;Egg Protein;2lbs;Chocolate;Protein;2;461.694;923.388
29/08/2013;17/09/2013;SO65235;685;Nutrition Pathway;Supplement Store;North America;Canada;QC;Quebec;Montreal;588;100% Egg Protein;Egg Protein;2lbs;Peanut Butter;Protein;1;461.694;461.694
29/08/2013;09/09/2013;SO65235;685;Nutrition Pathway;Supplement Store;North America;Canada;QC;Quebec;Montreal;532;Carb Watchers Lean Body MRP;Meal Replacement;20 packs;Natural;Carbs;1;149.874;149.874
29/08/2013;19/09/2013;SO65235;685;Nutrition Pathway;Supplement Store;North America;Canada;QC;Quebec;Montreal;524;Meal Replacement;Meal Replacement;40 packs;Natural;Carbs;4;158.43;633.72
29/08/2013;07/09/2013;SO65235;685;Nutrition Pathway;Supplement Store;North America;Canada;QC;Quebec;Montreal;474;Women's Gym Shorts;Shorts;S;Black;Clothing;5;41.994;209.97
29/08/2013;12/09/2013;SO65269;648;Nutrition Protein;Supplement Store;North America;United States;CA;California;El Segundo;600;Isolate Whey Protein;Whey Protein;1lbs;Peanut Butter;Protein;2;323.994;647.988
29/08/2013;05/09/2013;SO65220;297;Nutrition Quality;Supplement Store;North America;United States;KY;Kentucky;Saint Matthews;562;100% Egg Protein;Egg Protein;5lbs;Coconut;Protein;2;1430.442;2860.884
